line,type,weekday,id_crime_category,afluency_distribution,crime_frequency
5,Terminal / Transbordo,2,13,29804.0,1.0
5,Transbordo,2,6,4901.75,1.0
6,Intermedia,2,5,3923.4285714285716,4.0
6,Intermedia,2,6,3923.4285714285716,2.0
6,Terminal / Transbordo,2,6,9035.0,1.0
7,Intermedia,2,5,4977.222222222223,1.0
7,Intermedia,2,6,4977.222222222223,5.0
7,Terminal,2,6,12288.0,1.0
7,Transbordo,2,5,4880.666666666667,1.0
7,Transbordo,2,6,4880.666666666667,1.0
8,Intermedia,2,6,5363.666666666667,8.0
8,Terminal / Transbordo,2,6,6262.0,3.0
8,Transbordo,2,6,3764.4,2.0
8,Transbordo,2,7,3764.4,2.0
9,Intermedia,2,6,6467.714285714285,4.0
9,Terminal / Transbordo,2,6,22763.5,1.0
9,Terminal / Transbordo,2,13,22763.5,1.0
9,Transbordo,2,6,5337.666666666667,1.0
9,Transbordo,2,7,5337.666666666667,1.0
A,Intermedia,2,6,5536.714285714285,6.0
A,Intermedia,2,7,5536.714285714285,1.0
A,Terminal / Transbordo,2,13,17622.0,1.0
B,Intermedia,2,7,3490.4285714285716,1.0
B,Terminal,2,6,16417.0,1.0
B,Terminal,2,7,16417.0,1.0
B,Transbordo,2,6,4523.6,7.0
1,Intermedia,3,6,11172.25,10.0
1,Transbordo,3,5,8481.666666666666,2.0
1,Transbordo,3,6,8481.666666666666,4.0
12,Intermedia,3,5,5927.666666666667,1.0
12,Intermedia,3,6,5927.666666666667,1.0
12,Terminal / Transbordo,3,6,4998.0,1.0
12,Transbordo,3,6,4303.0,1.0
2,Intermedia,3,6,6333.5625,8.0
2,Intermedia,3,7,6333.5625,2.0
2,Terminal,3,6,33003.5,1.0
2,Transbordo,3,6,8570.833333333334,4.0
2,Transbordo,3,7,8570.833333333334,1.0
3,Intermedia,3,5,7544.5,1.0
3,Intermedia,3,6,7544.5,11.0
3,Transbordo,3,5,7171.285714285715,2.0
3,Transbordo,3,6,7171.285714285715,7.0
4,Terminal / Transbordo,3,6,5750.0,3.0
4,Transbordo,3,6,2498.5,1.0
5,Intermedia,3,6,2103.8571428571427,3.0
5,Transbordo,3,6,4523.5,1.0
6,Intermedia,3,6,3848.5714285714284,1.0
6,Terminal / Transbordo,3,6,9834.5,3.0
7,Intermedia,3,6,5288.0,3.0
7,Transbordo,3,5,5137.666666666667,1.0
7,Transbordo,3,6,5137.666666666667,3.0
7,Transbordo,3,7,5137.666666666667,1.0
8,Intermedia,3,6,5514.083333333333,8.0
8,Terminal,3,6,34449.0,1.0
8,Terminal / Transbordo,3,6,6687.0,3.0
8,Transbordo,3,6,3945.6,3.0
9,Intermedia,3,6,6925.285714285715,1.0
9,Terminal / Transbordo,3,5,21826.5,1.0
9,Transbordo,3,6,4744.0,1.0
A,Intermedia,3,5,5619.428571428572,1.0
A,Intermedia,3,6,5619.428571428572,2.0
A,Intermedia,3,7,5619.428571428572,1.0
B,Intermedia,3,5,3012.4285714285716,1.0
B,Intermedia,3,6,3012.4285714285716,4.0
B,Intermedia,3,7,3012.4285714285716,1.0
B,Transbordo,3,6,4690.0,3.0
1,Intermedia,4,6,12285.333333333334,13.0
1,Terminal,4,7,22521.0,1.0
1,Terminal / Transbordo,4,13,19313.0,1.0
1,Transbordo,4,6,9219.166666666666,2.0
12,Intermedia,4,6,6190.066666666667,8.0
12,Intermedia,4,7,6190.066666666667,2.0
12,Transbordo,4,6,4424.666666666667,4.0
2,Intermedia,4,6,6604.0625,7.0
2,Intermedia,4,7,6604.0625,1.0
2,Transbordo,4,6,10220.0,4.0
3,Intermedia,4,5,8262.75,1.0
3,Intermedia,4,6,8262.75,2.0
3,Intermedia,4,7,8262.75,1.0
3,Terminal,4,13,35024.5,1.0
3,Transbordo,4,5,7398.714285714285,1.0
3,Transbordo,4,6,7398.714285714285,5.0
4,Intermedia,4,6,0.0,3.0
4,Terminal / Transbordo,4,6,5886.0,3.0
4,Terminal / Transbordo,4,7,5886.0,1.0
5,Intermedia,4,6,2154.8571428571427,6.0
5,Intermedia,4,7,2154.8571428571427,1.0
5,Terminal / Transbordo,4,13,32799.0,1.0
5,Transbordo,4,6,4723.0,3.0
6,Intermedia,4,6,3925.0,2.0
6,Intermedia,4,7,3925.0,2.0
6,Terminal / Transbordo,4,6,9694.0,1.0
6,Transbordo,4,5,693.5,1.0
6,Transbordo,4,6,693.5,3.0
7,Intermedia,4,6,5215.444444444444,4.0
7,Intermedia,4,7,5215.444444444444,1.0
7,Terminal,4,6,14357.0,1.0
7,Terminal,4,7,14357.0,1.0
7,Transbordo,4,6,5066.0,1.0
8,Intermedia,4,6,5522.416666666667,4.0
8,Terminal / Transbordo,4,6,6449.0,1.0
8,Transbordo,4,6,4117.2,3.0
9,Intermedia,4,6,6980.714285714285,2.0
9,Terminal / Transbordo,4,13,21398.0,1.0
9,Transbordo,4,6,4918.0,1.0
A,Intermedia,4,6,5748.285714285715,2.0
A,Terminal / Transbordo,4,13,17739.0,1.0
B,Intermedia,4,6,3274.4285714285716,1.0
B,Terminal,4,6,17623.0,2.0
B,Transbordo,4,6,4662.4,3.0
1,Intermedia,5,6,9072.666666666666,8.0
1,Terminal / Transbordo,5,5,14408.0,2.0
1,Terminal / Transbordo,5,6,14408.0,1.0
1,Transbordo,5,5,8526.166666666666,2.0
1,Transbordo,5,6,8526.166666666666,1.0
12,Intermedia,5,6,4795.266666666666,4.0
12,Intermedia,5,7,4795.266666666666,2.0
12,Intermedia,5,13,4795.266666666666,1.0
12,Transbordo,5,6,3295.6666666666665,3.0
2,Intermedia,5,6,5546.5625,9.0
2,Transbordo,5,5,8561.5,1.0
2,Transbordo,5,6,8561.5,4.0
3,Intermedia,5,6,6017.083333333333,5.0
3,Terminal,5,6,29266.0,1.0
3,Transbordo,5,5,6167.571428571428,3.0
3,Transbordo,5,6,6167.571428571428,6.0
4,Intermedia,5,6,0.0,2.0
4,Terminal / Transbordo,5,5,5076.0,1.0
4,Transbordo,5,6,2200.5,3.0
5,Intermedia,5,6,2146.1428571428573,4.0
5,Intermedia,5,7,2146.1428571428573,2.0
5,Terminal / Transbordo,5,5,27398.0,2.0
5,Terminal / Transbordo,5,6,27398.0,1.0
5,Transbordo,5,6,4813.0,2.0
6,Intermedia,5,5,2815.0,1.0
6,Intermedia,5,6,2815.0,5.0
6,Terminal / Transbordo,5,5,7695.5,1.0
6,Terminal / Transbordo,5,6,7695.5,1.0
7,Intermedia,5,5,3712.3333333333335,1.0
7,Intermedia,5,6,3712.3333333333335,2.0
7,Transbordo,5,6,3903.6666666666665,1.0
8,Intermedia,5,6,4355.083333333333,11.0
8,Terminal / Transbordo,5,6,6264.0,1.0
8,Transbordo,5,6,3185.4,5.0
9,Intermedia,5,6,5767.142857142857,1.0
9,Terminal / Transbordo,5,5,19044.5,2.0
9,Transbordo,5,6,4492.666666666667,2.0
A,Intermedia,5,6,5393.571428571428,1.0
A,Terminal / Transbordo,5,5,12667.0,2.0
B,Intermedia,5,6,3022.285714285714,3.0
B,Terminal,5,6,15655.0,1.0
B,Transbordo,5,5,3887.8,2.0
B,Transbordo,5,6,3887.8,4.0
1,Intermedia,6,6,7226.833333333333,2.0
1,Transbordo,6,6,5622.5,2.0
12,Intermedia,6,6,2763.133333333333,7.0
12,Transbordo,6,6,1737.6666666666667,1.0
2,Intermedia,6,6,2377.25,6.0
2,Intermedia,6,7,2377.25,1.0
2,Transbordo,6,6,4950.5,3.0
2,Transbordo,6,7,4950.5,1.0
3,Intermedia,6,6,3630.6666666666665,5.0
3,Intermedia,6,7,3630.6666666666665,1.0
3,Transbordo,6,6,3732.0,9.0
4,Intermedia,6,6,0.0,3.0
4,Terminal / Transbordo,6,6,3038.5,1.0
4,Transbordo,6,6,1618.0,1.0
5,Intermedia,6,6,1630.142857142857,5.0
5,Terminal,6,7,6568.0,1.0
5,Transbordo,6,6,2534.0,1.0
6,Intermedia,6,6,1365.7142857142858,2.0
6,Terminal / Transbordo,6,6,4002.5,2.0
7,Intermedia,6,5,1947.111111111111,1.0
7,Intermedia,6,6,1947.111111111111,3.0
7,Intermedia,6,7,1947.111111111111,1.0
7,Terminal / Transbordo,6,6,5469.0,2.0
7,Transbordo,6,6,3132.6666666666665,1.0
8,Intermedia,6,6,2187.5,2.0
8,Terminal,6,6,15559.0,1.0
8,Transbordo,6,6,1624.0,6.0
9,Intermedia,6,6,3036.1428571428573,1.0
9,Transbordo,6,6,2622.0,1.0
A,Intermedia,6,5,3274.1428571428573,1.0
A,Intermedia,6,6,3274.1428571428573,3.0
B,Intermedia,6,6,947.8571428571429,4.0
B,Transbordo,6,6,4120.8,6.0
1,Intermedia,0,6,11688.0,6.0
1,Terminal,0,6,33324.0,1.0
1,Transbordo,0,6,9965.666666666666,5.0
12,Intermedia,0,6,6065.133333333333,5.0
2,Intermedia,0,5,6358.4375,2.0
2,Intermedia,0,6,6358.4375,5.0
2,Transbordo,0,5,9261.666666666666,1.0
2,Transbordo,0,6,9261.666666666666,1.0
2,Transbordo,0,7,9261.666666666666,1.0
2,Transbordo,0,13,9261.666666666666,1.0
3,Intermedia,0,5,7465.666666666667,2.0
3,Intermedia,0,6,7465.666666666667,7.0
3,Terminal,0,6,35511.0,1.0
3,Transbordo,0,6,7354.714285714285,2.0
3,Transbordo,0,7,7354.714285714285,2.0
4,Terminal / Transbordo,0,6,5920.0,2.0
4,Transbordo,0,6,2310.5,1.0
5,Intermedia,0,6,2327.714285714286,1.0
5,Intermedia,0,7,2327.714285714286,1.0
5,Transbordo,0,6,4559.0,1.0
5,Transbordo,0,13,4559.0,1.0
6,Intermedia,0,6,3435.1428571428573,2.0
6,Terminal / Transbordo,0,6,9616.0,2.0
7,Intermedia,0,6,5180.555555555556,6.0
7,Terminal,0,6,11891.0,1.0
7,Terminal / Transbordo,0,6,13630.0,1.0
7,Transbordo,0,5,4978.333333333333,1.0
7,Transbordo,0,6,4978.333333333333,3.0
7,Transbordo,0,13,4978.333333333333,1.0
8,Intermedia,0,5,5555.5,1.0
8,Intermedia,0,6,5555.5,6.0
8,Intermedia,0,7,5555.5,2.0
8,Terminal,0,6,36635.0,1.0
8,Terminal / Transbordo,0,6,5746.0,2.0
8,Transbordo,0,6,4007.8,1.0
8,Transbordo,0,7,4007.8,1.0
9,Intermedia,0,6,6963.571428571428,3.0
9,Terminal / Transbordo,0,6,22036.5,2.0
9,Transbordo,0,6,4790.0,1.0
A,Intermedia,0,6,5695.0,2.0
B,Intermedia,0,6,3536.4285714285716,2.0
B,Transbordo,0,6,4645.0,3.0
B,Transbordo,0,13,4645.0,1.0
1,Intermedia,1,5,12387.416666666666,1.0
1,Intermedia,1,6,12387.416666666666,11.0
1,Transbordo,1,5,8979.166666666666,1.0
1,Transbordo,1,6,8979.166666666666,6.0
1,Transbordo,1,13,8979.166666666666,1.0
12,Intermedia,1,5,6058.2,1.0
12,Intermedia,1,6,6058.2,6.0
12,Intermedia,1,7,6058.2,1.0
12,Terminal,1,6,25673.0,1.0
12,Transbordo,1,6,4425.666666666667,1.0
2,Intermedia,1,5,6467.9375,1.0
2,Intermedia,1,6,6467.9375,4.0
2,Intermedia,1,7,6467.9375,1.0
2,Terminal,1,6,31849.5,1.0
2,Transbordo,1,6,10490.333333333334,6.0
3,Intermedia,1,6,7926.5,11.0
3,Terminal,1,6,35718.0,3.0
3,Transbordo,1,6,7154.714285714285,6.0
4,Intermedia,1,6,0.0,5.0
4,Terminal / Transbordo,1,6,5853.0,1.0
4,Transbordo,1,6,2274.5,3.0
5,Intermedia,1,6,2097.5714285714284,5.0
5,Transbordo,1,6,4742.5,3.0
6,Intermedia,1,5,3651.1428571428573,1.0
6,Intermedia,1,6,3651.1428571428573,3.0
7,Intermedia,1,5,5497.111111111111,1.0
7,Intermedia,1,6,5497.111111111111,4.0
7,Transbordo,1,6,4905.0,1.0
7,Transbordo,1,13,4905.0,1.0
8,Intermedia,1,5,5469.75,1.0
8,Intermedia,1,6,5469.75,6.0
8,Intermedia,1,7,5469.75,1.0
8,Terminal,1,7,34926.0,1.0
8,Terminal / Transbordo,1,6,5704.0,2.0
8,Transbordo,1,5,4087.4,1.0
8,Transbordo,1,6,4087.4,6.0
9,Intermedia,1,6,7075.142857142857,1.0
9,Terminal / Transbordo,1,13,20282.0,1.0
9,Transbordo,1,6,5190.333333333333,5.0
A,Intermedia,1,5,5728.857142857143,1.0
A,Intermedia,1,6,5728.857142857143,4.0
B,Intermedia,1,6,2531.0,3.0
B,Terminal,1,6,18643.0,3.0
B,Transbordo,1,6,4159.2,7.0
1,Intermedia,2,5,11840.5,1.0
1,Intermedia,2,6,11840.5,11.0
1,Transbordo,2,6,9070.0,1.0
12,Intermedia,2,6,6261.666666666667,5.0
12,Intermedia,2,7,6261.666666666667,1.0
12,Terminal / Transbordo,2,6,5069.0,1.0
12,Transbordo,2,6,4571.333333333333,1.0
12,Transbordo,2,7,4571.333333333333,1.0
2,Intermedia,2,6,6671.25,15.0
2,Intermedia,2,7,6671.25,1.0
2,Terminal,2,6,35207.0,1.0
2,Transbordo,2,6,9626.0,5.0
3,Intermedia,2,5,7340.833333333333,1.0
3,Intermedia,2,6,7340.833333333333,7.0
3,Terminal,2,6,33648.5,1.0
3,Transbordo,2,5,7932.285714285715,1.0
3,Transbordo,2,6,7932.285714285715,6.0
4,Intermedia,2,6,0.0,1.0
4,Transbordo,2,6,2390.25,3.0
5,Intermedia,2,6,2287.1428571428573,5.0
5,Transbordo,2,6,4598.5,3.0
6,Intermedia,2,6,4050.5714285714284,2.0
6,Terminal / Transbordo,2,6,8970.0,1.0
6,Transbordo,2,5,788.0,1.0
6,Transbordo,2,6,788.0,2.0
7,Intermedia,2,6,5323.222222222223,4.0
7,Terminal / Transbordo,2,6,11926.0,1.0
7,Transbordo,2,6,4886.333333333333,2.0
8,Intermedia,2,6,5712.583333333333,7.0
8,Intermedia,2,7,5712.583333333333,1.0
8,Terminal,2,6,34856.0,1.0
8,Terminal / Transbordo,2,5,5968.0,1.0
8,Terminal / Transbordo,2,6,5968.0,2.0
8,Transbordo,2,6,4204.4,4.0
9,Intermedia,2,6,7735.857142857143,4.0
9,Transbordo,2,6,5174.666666666667,4.0
A,Intermedia,2,6,5811.857142857143,1.0
B,Intermedia,2,6,3403.8571428571427,2.0
B,Terminal,2,6,18526.0,1.0
B,Transbordo,2,5,4520.8,1.0
B,Transbordo,2,6,4520.8,4.0
1,Intermedia,3,5,11648.416666666666,1.0
1,Intermedia,3,6,11648.416666666666,5.0
1,Transbordo,3,5,8938.666666666666,2.0
1,Transbordo,3,6,8938.666666666666,2.0
12,Intermedia,3,6,6056.4,5.0
12,Terminal / Transbordo,3,5,4818.0,1.0
12,Terminal / Transbordo,3,6,4818.0,1.0
12,Transbordo,3,6,4340.0,1.0
2,Intermedia,3,6,6747.25,5.0
2,Transbordo,3,6,9793.0,3.0
3,Intermedia,3,5,7642.0,2.0
3,Intermedia,3,6,7642.0,11.0
3,Terminal,3,5,35569.5,1.0
3,Terminal,3,6,35569.5,2.0
3,Transbordo,3,5,8123.571428571428,1.0
3,Transbordo,3,6,8123.571428571428,2.0
4,Intermedia,3,6,0.0,1.0
4,Terminal / Transbordo,3,6,5854.0,2.0
5,Intermedia,3,5,2540.1428571428573,1.0
5,Intermedia,3,6,2540.1428571428573,7.0
5,Terminal,3,6,11974.0,2.0
6,Transbordo,3,6,689.0,1.0
7,Intermedia,3,5,5517.222222222223,1.0
7,Intermedia,3,6,5517.222222222223,3.0
7,Intermedia,3,7,5517.222222222223,1.0
7,Terminal,3,6,15091.0,1.0
7,Transbordo,3,5,5158.0,1.0
7,Transbordo,3,6,5158.0,3.0
8,Intermedia,3,6,5286.25,4.0
8,Intermedia,3,7,5286.25,1.0
8,Transbordo,3,6,4031.2,2.0
9,Intermedia,3,6,6694.857142857143,3.0
9,Terminal / Transbordo,3,6,22401.5,4.0
9,Transbordo,3,5,5001.666666666667,1.0
9,Transbordo,3,6,5001.666666666667,2.0
A,Intermedia,3,6,5982.428571428572,2.0
A,Terminal / Transbordo,3,6,18252.0,2.0
B,Intermedia,3,6,3172.8571428571427,4.0
B,Intermedia,3,7,3172.8571428571427,1.0
B,Terminal,3,6,18202.0,1.0
B,Transbordo,3,5,4454.4,1.0
1,Intermedia,4,6,12896.833333333334,5.0
1,Terminal / Transbordo,4,6,19571.0,2.0
1,Transbordo,4,6,9575.0,6.0
12,Intermedia,4,6,6451.533333333334,8.0
2,Intermedia,4,6,7187.75,15.0
2,Intermedia,4,7,7187.75,3.0
2,Transbordo,4,6,11003.166666666666,6.0
3,Intermedia,4,6,8537.583333333334,8.0
3,Intermedia,4,7,8537.583333333334,1.0
3,Transbordo,4,6,7978.714285714285,4.0
4,Intermedia,4,5,0.0,1.0
4,Intermedia,4,6,0.0,2.0
4,Terminal / Transbordo,4,6,6440.0,1.0
4,Transbordo,4,6,2218.75,1.0
4,Transbordo,4,7,2218.75,1.0
5,Intermedia,4,6,1732.857142857143,2.0
5,Terminal / Transbordo,4,6,30367.0,2.0
5,Transbordo,4,6,4425.5,1.0
5,Transbordo,4,7,4425.5,1.0
6,Intermedia,4,6,4168.571428571428,2.0
6,Terminal / Transbordo,4,6,10248.5,1.0
7,Intermedia,4,6,5632.777777777777,5.0
7,Transbordo,4,6,5218.666666666667,2.0
8,Intermedia,4,5,5884.166666666667,1.0
8,Intermedia,4,6,5884.166666666667,13.0
8,Terminal,4,6,38344.0,2.0
8,Terminal / Transbordo,4,6,6182.0,2.0
8,Transbordo,4,5,4292.2,1.0
8,Transbordo,4,6,4292.2,7.0
9,Intermedia,4,6,7329.142857142857,3.0
9,Terminal / Transbordo,4,6,23418.5,3.0
9,Terminal / Transbordo,4,7,23418.5,1.0
9,Transbordo,4,6,5137.0,1.0
A,Intermedia,4,6,6067.285714285715,2.0
A,Terminal / Transbordo,4,6,19252.0,2.0
B,Intermedia,4,6,3689.285714285714,1.0
B,Transbordo,4,6,5016.6,2.0
1,Intermedia,5,6,10082.75,2.0
1,Intermedia,5,7,10082.75,1.0
1,Terminal / Transbordo,5,6,15390.0,1.0
1,Transbordo,5,6,9083.0,2.0
12,Intermedia,5,5,5093.066666666667,1.0
12,Intermedia,5,6,5093.066666666667,3.0
12,Intermedia,5,7,5093.066666666667,1.0
12,Terminal / Transbordo,5,6,3815.0,1.0
12,Transbordo,5,6,3584.6666666666665,2.0
12,Transbordo,5,7,3584.6666666666665,1.0
2,Intermedia,5,5,5793.5625,3.0
2,Intermedia,5,6,5793.5625,8.0
2,Intermedia,5,7,5793.5625,4.0
2,Transbordo,5,5,10194.666666666666,1.0
2,Transbordo,5,6,10194.666666666666,8.0
3,Intermedia,5,6,6746.833333333333,7.0
3,Transbordo,5,6,6379.428571428572,3.0
3,Transbordo,5,7,6379.428571428572,1.0
4,Intermedia,5,6,0.0,1.0
4,Terminal / Transbordo,5,7,5151.5,1.0
5,Intermedia,5,6,1771.857142857143,2.0
5,Transbordo,5,6,3635.75,1.0
6,Intermedia,5,6,2854.1428571428573,3.0
6,Terminal / Transbordo,5,6,8080.0,1.0
7,Intermedia,5,6,3876.6666666666665,3.0
7,Terminal / Transbordo,5,6,9550.0,1.0
7,Transbordo,5,5,4680.333333333333,1.0
7,Transbordo,5,6,4680.333333333333,3.0
8,Intermedia,5,6,4688.833333333333,4.0
8,Intermedia,5,7,4688.833333333333,2.0
8,Terminal / Transbordo,5,6,5436.0,1.0
8,Transbordo,5,6,3382.4,4.0
8,Transbordo,5,7,3382.4,1.0
9,Intermedia,5,6,5970.428571428572,2.0
9,Transbordo,5,6,4609.666666666667,4.0
9,Transbordo,5,7,4609.666666666667,1.0
A,Intermedia,5,7,5607.428571428572,1.0
B,Intermedia,5,6,3722.0,1.0
B,Intermedia,5,7,3722.0,1.0
B,Transbordo,5,6,4303.6,1.0
1,Intermedia,6,6,6215.75,4.0
1,Intermedia,6,7,6215.75,1.0
1,Transbordo,6,6,6325.333333333333,1.0
12,Intermedia,6,6,3025.266666666667,4.0
12,Terminal / Transbordo,6,6,2152.0,1.0
12,Transbordo,6,6,1804.3333333333333,1.0
2,Intermedia,6,5,2657.8125,1.0
2,Intermedia,6,6,2657.8125,11.0
2,Transbordo,6,6,4869.5,1.0
3,Intermedia,6,6,3981.75,4.0
3,Intermedia,6,7,3981.75,1.0
3,Terminal,6,6,16722.0,1.0
3,Transbordo,6,5,4469.0,1.0
3,Transbordo,6,6,4469.0,3.0
4,Terminal / Transbordo,6,6,2915.5,1.0
4,Transbordo,6,6,1657.75,1.0
5,Intermedia,6,6,1773.4285714285713,2.0
5,Terminal,6,6,5013.0,1.0
5,Transbordo,6,6,3267.25,2.0
6,Intermedia,6,6,1598.7142857142858,2.0
6,Intermedia,6,11,1598.7142857142858,1.0
6,Terminal / Transbordo,6,6,5711.5,2.0
7,Intermedia,6,5,2109.1111111111113,1.0
7,Intermedia,6,6,2109.1111111111113,2.0
7,Terminal / Transbordo,6,6,5649.0,1.0
8,Intermedia,6,6,2587.5833333333335,2.0
8,Terminal,6,6,18860.0,1.0
8,Terminal / Transbordo,6,6,4986.0,1.0
8,Transbordo,6,5,1876.0,1.0
8,Transbordo,6,6,1876.0,1.0
9,Intermedia,6,6,3460.5714285714284,2.0
9,Intermedia,6,7,3460.5714285714284,1.0
9,Transbordo,6,6,2735.0,1.0
A,Intermedia,6,5,3382.714285714286,1.0
A,Intermedia,6,6,3382.714285714286,2.0
A,Intermedia,6,7,3382.714285714286,1.0
B,Intermedia,6,6,934.7142857142857,3.0
B,Transbordo,6,6,3676.6,3.0
1,Intermedia,0,6,13156.333333333334,6.0
1,Intermedia,0,7,13156.333333333334,1.0
1,Terminal,0,6,33618.0,2.0
1,Transbordo,0,6,12393.5,8.0
12,Intermedia,0,6,6680.2,7.0
12,Terminal / Transbordo,0,6,5311.0,2.0
2,Intermedia,0,5,7262.375,1.0
2,Intermedia,0,6,7262.375,12.0
2,Terminal,0,7,34608.0,1.0
2,Transbordo,0,6,11582.166666666666,8.0
2,Transbordo,0,13,11582.166666666666,1.0
3,Intermedia,0,6,8103.333333333333,7.0
3,Intermedia,0,13,8103.333333333333,1.0
3,Terminal,0,6,37804.5,1.0
3,Transbordo,0,6,8033.142857142857,6.0
3,Transbordo,0,13,8033.142857142857,1.0
4,Intermedia,0,6,1673.75,2.0
4,Terminal / Transbordo,0,6,6256.0,2.0
4,Transbordo,0,6,2005.25,2.0
5,Intermedia,0,6,2962.5714285714284,4.0
5,Transbordo,0,6,4585.75,3.0
6,Intermedia,0,6,3556.0,5.0
7,Intermedia,0,6,5528.333333333333,7.0
7,Terminal,0,6,13522.0,1.0
7,Transbordo,0,6,5097.666666666667,2.0
8,Intermedia,0,5,5597.083333333333,1.0
8,Intermedia,0,6,5597.083333333333,23.0
8,Terminal / Transbordo,0,6,6400.0,4.0
8,Transbordo,0,6,4602.8,16.0
9,Intermedia,0,6,7407.428571428572,3.0
9,Transbordo,0,6,5120.333333333333,1.0
A,Intermedia,0,6,6561.285714285715,4.0
B,Intermedia,0,6,3582.0,4.0
B,Terminal,0,6,21321.0,1.0
B,Transbordo,0,6,4806.6,6.0
1,Intermedia,1,5,13064.833333333334,4.0
1,Intermedia,1,6,13064.833333333334,6.0
1,Intermedia,1,11,13064.833333333334,1.0
1,Terminal,1,5,27837.0,1.0
1,Terminal / Transbordo,1,6,19334.0,1.0
1,Transbordo,1,5,10874.5,2.0
1,Transbordo,1,6,10874.5,7.0
12,Intermedia,1,6,6644.2,12.0
12,Transbordo,1,6,4930.666666666667,3.0
2,Intermedia,1,5,7270.25,1.0
2,Intermedia,1,6,7270.25,16.0
2,Intermedia,1,7,7270.25,1.0
2,Terminal,1,6,38486.0,1.0
2,Transbordo,1,5,11637.833333333334,2.0
2,Transbordo,1,6,11637.833333333334,12.0
3,Intermedia,1,5,8422.333333333334,1.0
3,Intermedia,1,6,8422.333333333334,6.0
3,Terminal,1,6,39413.5,2.0
3,Transbordo,1,5,8573.714285714286,1.0
3,Transbordo,1,6,8573.714285714286,11.0
4,Intermedia,1,6,1978.25,4.0
4,Terminal / Transbordo,1,6,6318.0,1.0
4,Transbordo,1,6,1986.25,1.0
5,Intermedia,1,6,3035.4285714285716,3.0
5,Terminal / Transbordo,1,6,34954.0,1.0
5,Transbordo,1,6,4444.25,3.0
5,Transbordo,1,7,4444.25,1.0
6,Intermedia,1,6,4155.714285714285,1.0
6,Transbordo,1,6,703.0,1.0
7,Intermedia,1,6,5834.111111111111,3.0
7,Terminal,1,6,15831.0,1.0
7,Terminal / Transbordo,1,6,13021.0,1.0
7,Transbordo,1,5,5668.666666666667,1.0
7,Transbordo,1,6,5668.666666666667,2.0
8,Intermedia,1,6,5842.916666666667,9.0
8,Intermedia,1,7,5842.916666666667,1.0
8,Terminal,1,6,36966.0,1.0
8,Terminal / Transbordo,1,6,6648.0,3.0
8,Transbordo,1,6,4298.4,7.0
9,Intermedia,1,6,7670.428571428572,1.0
9,Intermedia,1,7,7670.428571428572,1.0
9,Terminal / Transbordo,1,5,24083.0,1.0
9,Terminal / Transbordo,1,6,24083.0,1.0
9,Transbordo,1,6,4975.666666666667,2.0
A,Intermedia,1,5,5905.857142857143,1.0
A,Intermedia,1,6,5905.857142857143,1.0
A,Intermedia,1,7,5905.857142857143,4.0
A,Terminal / Transbordo,1,6,19987.0,1.0
B,Intermedia,1,6,3049.0,1.0
B,Terminal,1,6,18588.0,3.0
B,Transbordo,1,6,4235.6,6.0
1,Intermedia,2,5,13411.416666666666,1.0
1,Intermedia,2,6,13411.416666666666,9.0
1,Transbordo,2,5,10833.833333333334,1.0
1,Transbordo,2,6,10833.833333333334,4.0
1,Transbordo,2,13,10833.833333333334,1.0
12,Intermedia,2,6,6654.866666666667,6.0
12,Intermedia,2,7,6654.866666666667,1.0
12,Transbordo,2,6,4854.0,3.0
12,Transbordo,2,7,4854.0,1.0
2,Intermedia,2,5,7198.9375,1.0
2,Intermedia,2,6,7198.9375,11.0
2,Transbordo,2,5,11482.666666666666,2.0
2,Transbordo,2,6,11482.666666666666,2.0
2,Transbordo,2,7,11482.666666666666,2.0
2,Transbordo,2,13,11482.666666666666,1.0
3,Intermedia,2,5,8651.25,4.0
3,Intermedia,2,6,8651.25,10.0
3,Intermedia,2,7,8651.25,1.0
3,Transbordo,2,5,8148.857142857143,2.0
3,Transbordo,2,6,8148.857142857143,5.0
4,Intermedia,2,6,2238.25,6.0
4,Transbordo,2,6,2038.25,3.0
4,Transbordo,2,7,2038.25,1.0
5,Intermedia,2,6,3770.8571428571427,4.0
5,Intermedia,2,7,3770.8571428571427,1.0
5,Transbordo,2,6,4112.0,5.0
5,Transbordo,2,7,4112.0,1.0
6,Intermedia,2,6,4411.285714285715,1.0
6,Terminal / Transbordo,2,6,10522.0,1.0
7,Intermedia,2,6,5737.222222222223,4.0
7,Intermedia,2,7,5737.222222222223,1.0
7,Terminal,2,6,12935.0,1.0
7,Transbordo,2,6,5226.333333333333,1.0
8,Intermedia,2,5,6134.583333333333,1.0
8,Intermedia,2,6,6134.583333333333,4.0
8,Terminal,2,6,41757.0,2.0
8,Terminal / Transbordo,2,6,6322.0,2.0
8,Transbordo,2,5,4436.0,1.0
8,Transbordo,2,6,4436.0,4.0
8,Transbordo,2,7,4436.0,1.0
9,Intermedia,2,6,7837.857142857143,3.0
9,Terminal / Transbordo,2,6,23117.0,2.0
9,Transbordo,2,6,5219.0,1.0
9,Transbordo,2,7,5219.0,1.0
A,Intermedia,2,5,6763.0,1.0
A,Intermedia,2,6,6763.0,2.0
B,Intermedia,2,6,3887.285714285714,3.0
B,Intermedia,2,7,3887.285714285714,1.0
B,Terminal,2,6,19689.0,1.0
B,Transbordo,2,6,4303.6,3.0
